año,ncodi,totalcompra,producfarma,materialsani,implantes,restomateriasani,servcontratado,trabajocontratado,xrestocompras,variaexistencias,servexteriores,sumistro,xrestoserviexter,gastopersonal,sueldos,indemnizacion,segsocempresa,otrgassocial,dotaamortizacion,perdidadeterioro,xrestogasto,totcompragasto
2010,266.0,19919462,1559535,10961018,5196251.0,5764767.0,5355912.0,1471493.0,571504.0,39313.0,4097445,624464.0,3472981.0,16428744,12863441,15267.0,3401918,148118.0,1725407.0,192152.0,3291972.0,45694495
2010,580.0,5061681,229705,1141349,856865.0,284484.0,3036915.0,105055.0,548657.0,2483.0,522686,149447.0,373239.0,3484133,2735661,21187.0,727285,0.0,389504.0,0.0,66825.0,9527312
2010,137.0,2547419,294024,1132994,361965.0,771029.0,503538.0,385862.0,231001.0,5310.0,6807986,207011.0,6600975.0,5542404,4283392,79402.0,1165022,14588.0,438335.0,36678.0,87692.0,15465824
2010,769.0,11169364,3807973,4152778,113104.0,4039674.0,1139269.0,1729890.0,339454.0,0.0,3185530,753335.0,2432195.0,17468702,14209585,58437.0,2892290,308390.0,3122858.0,54769.0,115764.0,35116987
2010,776.0,10845519,1216690,3596912,1166512.0,2430400.0,111889.0,2776184.0,3143844.0,18333.0,2254980,392903.0,1862077.0,28554981,22982497,50536.0,4967087,554861.0,751888.0,39532.0,0.0,42465233
2010,640.0,5447748,849445,2512500,674716.0,1837784.0,462343.0,1087875.0,535585.0,37387.0,994314,321092.0,673222.0,25691561,20621750,0.0,4625404,444407.0,541446.0,18590.0,8246.0,32739292
2010,315.0,4050278,645906,238711,0.0,238711.0,0.0,2934178.0,231483.0,0.0,1999815,489388.0,1510427.0,13190515,10217560,56087.0,2861456,55412.0,1071375.0,0.0,585103.0,20897086
2010,40.0,3053769,587134,54657,0.0,54657.0,0.0,2022233.0,389745.0,2998.0,702289,280230.0,422059.0,5081346,3900152,48435.0,1075262,57497.0,1019106.0,0.0,218683.0,10078191
2010,508.0,6396883,746448,1988254,920976.0,1067278.0,3088230.0,219461.0,354490.0,24715.0,1135433,213478.0,921955.0,13115298,10521690,0.0,2511406,82202.0,777297.0,133758.0,321826.0,21905210
2010,46.0,607201,192292,2024,0.0,2024.0,8780.0,126569.0,277536.0,1653.0,293413,25446.0,267967.0,2253594,1823120,0.0,428292,2182.0,100595.0,12954.0,52646.0,3322056
2010,590.0,10410307,1908213,4558874,1031186.0,3527688.0,3019863.0,0.0,923357.0,486.0,3074501,673628.0,2400873.0,35674815,28723472,0.0,6316787,634556.0,925225.0,0.0,0.0,50085334
2010,777.0,7873828,1292704,3657851,1052630.0,2605221.0,85408.0,2276906.0,560959.0,2415.0,2643916,330119.0,2313797.0,29815074,23920756,0.0,5894318,0.0,796017.0,61656.0,50757.0,41243663
2010,897.0,118821995,48689958,46224492,13729629.0,32494863.0,4153832.0,12525069.0,7228644.0,196.0,14887842,4560309.0,10327533.0,265607622,208800153,139622.0,55725313,942534.0,7902311.0,0.0,0.0,407219966
