particulares,aseguradoras,aseguradoras_enfermedad,aseguradoreas_trafico,mutuas,año,ncodi,tipo_hospitalizacion
0.0,0.0,0.0,0.0,0.0,2020,881.0,hospdia
0.0,16266.0,16266.0,0.0,0.0,2020,771.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,533.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,447.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,815.0,hospdia
,0.0,,,,2020,801.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,800.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,389.0,hospdia
,0.0,,,,2020,695.0,hospdia
,0.0,,,,2020,1157.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1163.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,816.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,833.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,870.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,927.0,hospdia
,0.0,,,,2020,961.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,962.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1079.0,hospdia
4333.0,90692.0,90692.0,0.0,2378.0,2020,1101.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,666.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,392.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,790.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,650.0,hospdia
8111.0,0.0,0.0,0.0,0.0,2020,876.0,hospdia
3064.0,0.0,0.0,0.0,0.0,2020,944.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,952.0,hospdia
121234.0,0.0,0.0,0.0,0.0,2020,54.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,367.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,538.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,557.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,653.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,647.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,978.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,996.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,729.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,182.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,633.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,685.0,hospdia
,0.0,,,,2020,683.0,hospdia
,0.0,,,,2020,945.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,953.0,hospdia
,0.0,,,,2020,1022.0,hospdia
,0.0,,,,2020,1049.0,hospdia
28175.0,439158.0,436279.0,2879.0,5101.0,2020,1151.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,794.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,415.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,592.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,497.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,726.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,272.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,805.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,64.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,842.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,843.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1127.0,hospdia
140102.0,325996.0,279698.0,46298.0,29767.0,2020,1158.0,hospdia
325.0,37700.0,37700.0,0.0,0.0,2020,803.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,211.0,hospdia
213.0,4209.0,4209.0,0.0,17894.0,2020,773.0,hospdia
3114.0,17884.0,17884.0,0.0,0.0,2020,424.0,hospdia
419.0,114200.0,114200.0,0.0,0.0,2020,298.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,594.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,237.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,16.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,768.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,617.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,297.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,105.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,544.0,hospdia
240.0,2224.0,2224.0,0.0,232.0,2020,804.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,104.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,20.0,hospdia
0.0,1798.0,1798.0,0.0,0.0,2020,550.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,112.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,818.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,882.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,914.0,hospdia
64403.0,339398.0,339398.0,0.0,0.0,2020,928.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,964.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1026.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1068.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1108.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,404.0,hospdia
39722.0,1106096.0,1106096.0,0.0,27348.0,2020,270.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,676.0,hospdia
,0.0,,,,2020,709.0,hospdia
,0.0,,,,2020,754.0,hospdia
,0.0,,,,2020,997.0,hospdia
,0.0,,,,2020,1069.0,hospdia
13874.0,1010352.0,1010352.0,0.0,0.0,2020,1118.0,hospdia
,0.0,,,,2020,1116.0,hospdia
1300.0,9100.0,9100.0,0.0,2600.0,2020,734.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,299.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1046.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,420.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,802.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,266.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,769.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,776.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,640.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,315.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,40.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,508.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,46.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,590.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,777.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,897.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,965.0,hospdia
0.0,0.0,,,,2020,671.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,376.0,hospdia
0.0,0.0,,,,2020,621.0,hospdia
,0.0,,,,2020,793.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1102.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,1147.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,712.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,32.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,361.0,hospdia
0.0,29277.0,29277.0,0.0,0.0,2020,486.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,595.0,hospdia
0.0,0.0,0.0,0.0,0.0,2020,433.0,hospdia
